ALJARAFE_O3_AT_IN,ALJARAFE_PM10_AT_IN,ALJARAFE_NO2_AT_IN,ALJARAFE_TMP_Media_AT_IN,ALJARAFE_VV_AT_IN
100.24,34.1507,38.4677,25.7211,6.3059
25.6176,29.3258,7.86565,14.0741,2.13742
96.4882,15.9247,1.98103,23.8003,12.7764
86.1047,22.0219,2.0757,19.916,14.3938
96.8646,17.5598,5.81219,15.7637,2.13418
112.158,37.0161,4.77402,23.6479,15.7187
77.5354,21.9231,18.9202,16.5702,7.99381
90.599,54.0254,14.5952,32.938,39.2225
24.8851,23.9717,16.3989,18.1076,9.55776
97.0192,8.09954,13.0788,32.178,27.0145
60.1338,52.2686,3.17535,17.9191,0.25287
9.94816,75.0256,41.6355,17.7504,5.09407
110.554,27.3834,8.12399,28.7427,26.8845
100.954,29.6657,1.02302,25.5258,18.0111
19.1364,32.1979,11.1729,8.37759,3.33356
65.7576,34.2134,19.3322,13.149,2.05671
65.8579,9.8939,5.65108,7.24856,6.44671
52.7238,26.9167,23.7757,12.9536,2.10415
91.5205,39.4771,20.111,41.7798,41.2986
65.6665,105.566,37.7644,34.782,7.59294
99.5759,45.1062,18.6317,33.4645,26.8377
75.7871,49.5766,12.4196,16.6161,3.59276
25.3242,48.0417,31.2719,19.5917,13.991
55.9907,21.0364,24.7325,17.7604,11.035
177.962,88.0706,-1.33543,43.7405,24.3027
17.5872,16.9046,15.3931,5.15166,5.90805
62.1975,8.06574,6.16698,12.6161,9.93484
53.1121,16.2357,15.7351,10.2682,0.575059
66.948,25.6424,23.0918,18.3695,15.6976
23.2746,33.2363,41.2853,12.1184,1.63804
38.8492,66.2242,40.9697,12.2987,7.95405
33.521,56.054,39.7408,11.7657,0.528103
124.229,34.0244,7.56858,43.235,9.39586
76.744,30.1703,2.86036,13.9382,4.16071
91.3363,84.2941,18.5784,23.1569,31.9718
79.0181,47.7789,11.9046,20.1393,3.85228
13.2873,3.58421,26.9076,7.77126,2.59351
27.2573,75.9745,18.3651,8.33245,4.44269
95.9289,81.8953,26.7796,27.4271,4.69894
82.5008,54.6388,11.773,24.1334,4.75384
117.799,13.6552,7.09829,36.93,20.8124
31.0591,9.17023,31.4386,19.7835,4.06491
92.4747,2.4161,-0.995759,11.7916,3.29334
44.3178,31.2966,13.3612,12.0504,1.21675
136.142,3.7806,2.25476,39.535,6.52941
65.2525,25.1305,5.73711,18.7053,2.14027
61.0067,28.2071,12.9846,10.0056,0.443578
86.0565,23.5937,19.0005,25.244,3.17759
44.3638,11.6241,10.4428,18.8326,14.8069
46.6967,59.7722,12.5699,13.052,3.74782
101.189,36.6647,6.3996,32.2846,-0.642486
11.905,29.2385,13.0903,5.90431,0.745749
33.7435,24.5512,18.0504,16.4579,2.05711
88.9209,56.0434,10.0941,26.4505,8.44794
141.248,18.7273,6.18256,31.692,19.6437
116.171,18.1297,3.92298,43.6984,20.71
53.8657,37.6794,25.6681,15.9063,2.14309
87.6352,126.215,22.0997,32.3141,-0.213932
70.9452,11.4867,15.6892,22.7907,5.30386
97.7667,11.2968,3.45792,26.7816,13.1755
20.1306,37.5239,40.4213,17.0741,5.68354
71.8234,25.3318,8.05224,22.6383,20.0988
40.9596,32.697,9.81612,18.3571,3.18634
171.27,35.5348,-1.17133,34.8215,21.0387
60.708,12.5554,5.2341,20.0267,11.7177
46.9275,81.5918,15.0362,36.7793,7.15038
51.7705,24.9133,21.5787,18.7553,3.22466
79.6215,44.3277,4.97647,25.8596,13.1843
104.943,25.9975,1.0139,15.024,24.2048
24.8057,60.0946,34.9187,9.45566,-7.85622
98.3469,20.5909,13.8296,37.0736,11.2129
32.3503,15.0668,23.7308,9.13842,16.3248
17.3033,81.0347,79.4045,15.9876,-2.19629
133.057,60.3837,8.75935,31.8824,21.9105
70.6007,24.3336,24.559,38.8909,5.9649
65.1872,45.7697,15.3208,22.7302,10.4728
70.2788,29.4994,41.1672,25.0049,5.11939
21.1483,23.1175,58.7446,13.5942,11.3125
96.2483,20.3117,11.9555,34.6181,7.21975
42.5146,49.6091,14.7315,22.4531,9.49893
88.62,45.9727,7.56677,19.0548,1.13189
71.9806,146.586,13.6278,18.2706,11.454
51.5054,21.7134,8.65035,15.2333,3.86569
97.8414,67.1347,11.3389,24.9937,-1.81311
50.0428,13.1862,8.30481,17.6377,4.08271
77.5546,8.28886,5.39545,14.4283,5.8371
34.26,12.1104,2.42522,9.89513,11.4326
27.4953,137.838,29.6883,18.812,3.89372
15.6913,23.0931,27.052,11.1717,-0.384138
62.1214,20.4133,23.9962,19.9326,4.5296
58.9347,54.7169,18.7571,17.0057,3.79445
46.3649,10.4094,9.01243,11.6265,3.97708
83.9606,15.6086,8.15386,19.5527,15.0978
35.3778,18.0556,21.6409,15.6081,15.6859
134.905,8.88413,6.15868,28.7946,15.9206
41.4539,50.5847,52.4349,17.3076,8.85539
13.8293,40.1413,45.9266,16.2656,2.50344
56.6687,25.2679,22.4314,43.4458,6.44555
57.8523,21.2531,1.62834,13.9781,3.25181
45.0797,13.836,8.68286,12.3445,10.053
81.6713,7.81755,7.27784,31.9361,6.60986
116.665,26.6034,2.76956,22.0146,6.95201
91.622,18.408,10.3772,28.1088,14.7755
84.6417,35.2683,29.0995,16.5875,7.34174
123.791,26.9765,6.02504,22.4868,-2.57455
42.9343,45.1731,18.6231,11.9904,-1.74872
139.481,34.1232,-0.911229,39.5931,14.1355
79.6338,104.972,39.6984,35.3004,-1.07484
64.2351,12.6082,7.44718,21.0013,18.6621
88.0838,18.1155,16.3791,19.0356,8.59125
66.4262,17.652,0.552062,21.8846,5.4392
75.0942,31.7545,15.9101,22.6986,11.8552
68.6698,15.8073,6.07323,24.5973,8.29679
53.8612,9.28702,22.181,8.52329,0.951295
98.5243,15.2543,7.79778,22.0944,8.73172
43.9389,9.61355,6.72489,8.29462,0.987328
101.519,12.1575,5.92803,11.6704,13.7209
62.6983,27.565,15.1408,19.9809,16.8753
120.767,10.4696,8.99628,36.6409,9.48546
28.763,59.4932,49.0098,14.0988,8.44981
63.3442,1.49523,15.0255,11.3585,3.17626
36.4479,41.3049,27.2852,24.0814,9.04221
23.9033,48.9696,43.4749,6.61559,2.20322
96.4126,28.1539,1.3875,27.6246,0.5508
83.9069,20.9138,28.6442,27.5804,9.03122
43.4245,21.1317,6.7741,3.5573,2.23854
105.402,7.82669,1.29825,26.1128,13.566
35.1007,74.5809,35.7297,9.48092,-2.07844
37.6753,11.957,9.45582,3.36438,-1.96178
29.2783,33.2217,14.0749,17.0007,5.78774
54.1416,18.0838,22.2801,26.8175,40.5476
47.7361,34.7974,11.5949,23.4108,-2.39451
56.963,82.5102,28.521,26.1344,21.4783
83.6173,17.8745,11.013,11.1523,7.41913
82.877,36.9794,1.72653,20.6083,2.7731
27.1501,31.4202,17.001,7.37184,3.24976
104.081,19.609,19.758,25.5289,11.2273
102.126,52.5486,12.4606,28.2498,9.92378
41.3461,18.1777,45.9346,24.888,8.08905
65.6224,61.5103,31.1486,28.8233,4.22127
154.308,16.3872,7.87293,39.7586,0.474457
47.5694,15.5026,18.506,14.6669,12.5944
47.6273,9.95825,14.0042,15.8627,29.2007
60.9571,88.3425,25.7951,29.8515,6.45754
86.7677,11.3783,0.232642,26.9469,9.25384
45.1581,2.0025,28.9692,9.19707,7.84452
53.674,17.3545,7.15164,11.0581,7.39005
110.255,77.6691,20.3254,38.1868,2.29645
45.1723,30.2595,13.7894,13.1287,4.45443
38.2942,83.1912,36.486,21.6021,-0.421796
20.4275,76.532,27.4142,18.834,4.38795
73.4269,29.471,11.4851,19.5093,4.11326
53.4409,23.5665,8.8362,11.6262,4.23346
129.984,17.8838,10.8397,42.1646,34.6479
85.5292,61.9684,15.9757,25.9874,6.44907
61.0278,68.1489,33.8564,24.6687,23.7582
57.9169,72.3818,15.3438,25.4971,6.63534
31.7133,48.1563,39.301,26.455,-0.654767
88.1351,46.9388,-1.75014,24.567,4.94319
77.1016,72.8751,16.7659,32.9665,7.61787
61.7593,55.0005,20.025,30.8289,2.96778
82.1099,16.6139,1.46617,29.2782,4.71979
89.5157,37.1251,-0.622231,31.982,3.66983
104.609,25.1553,0.0453248,16.9686,5.75027
49.1871,27.3747,14.3957,20.2266,-0.728304
60.2287,25.6827,8.74384,19.7456,5.18546
31.1641,71.6905,31.7109,11.7949,1.60924
27.4077,44.6522,10.7059,15.198,-6.37904
34.5357,5.83653,25.6764,13.7658,7.86384
44.4332,75.6998,16.8627,15.9195,10.409
21.3007,16.0496,36.1125,17.431,19.4177
116.708,61.5558,13.9009,29.801,1.51814
29.9238,13.9247,28.7267,11.1163,4.48415
56.4024,48.543,13.536,22.3951,0.895493
25.2934,47.0233,15.9187,8.71626,-2.63159
106.314,27.1622,7.89436,33.184,20.9305
77.1417,39.2353,17.504,26.8123,16.693
91.4136,49.7042,6.32836,33.2717,9.63287
20.3758,26.1461,60.9075,6.1324,8.55579
61.7597,31.981,63.2651,10.402,9.47498
26.7586,22.1846,49.5946,17.2637,4.81426
76.5967,7.15097,11.8088,14.5985,9.37238
94.0213,20.3128,11.9306,26.3073,2.35404
31.5884,21.6052,36.9713,16.1752,4.37443
32.8319,12.3705,19.1712,12.9623,14.8894
82.6511,26.1701,12.8234,26.0311,14.1741
37.0742,21.9414,30.8738,8.6592,12.82
61.1195,42.0233,27.2398,10.0216,4.65215
119.459,11.8491,11.0692,38.7583,8.21995
26.519,2.48907,10.5633,14.9691,-0.185095
75.371,30.3444,36.1715,20.8125,6.66581
46.6733,90.039,29.0206,19.9403,4.95723
93.3577,16.1611,8.53587,28.9424,11.7147
27.9335,13.8176,26.5786,9.00789,8.00842
24.0227,96.5941,49.0806,19.1958,6.88947
64.7556,45.3879,5.31001,20.8432,5.18522
53.3376,37.855,9.62951,15.9658,-1.2431
61.8192,9.41427,5.559,6.2471,19.8852
26.6221,8.66401,19.3799,12.9486,10.1672
16.7728,45.4693,48.8364,10.0558,1.13353
47.768,44.8764,22.9046,25.9874,4.93707
64.6093,18.2272,10.5116,11.6124,8.66798
42.6881,58.502,15.7828,14.2259,11.5881
3.68503,22.7345,23.0048,-0.315573,3.89353
58.3096,24.1522,17.0176,10.1905,4.5295
27.6852,13.0075,6.58862,7.47971,-0.0407105
21.126,40.8484,54.0988,8.59277,8.60848
94.6095,103.887,16.6872,18.9523,8.79818
78.6998,90.8678,16.7903,29.2337,6.98039
42.0736,66.23,45.3523,20.1502,-1.71271
137.639,41.7386,11.4185,42.3753,8.98236
18.4683,35.5295,41.795,11.151,0.301267
23.8756,22.8309,6.0024,8.72638,7.50794
27.0749,16.1405,27.0918,11.0575,-0.526579
33.6233,12.7143,17.6897,18.2809,0.224965
24.5389,20.041,17.7304,3.43675,5.77783
63.9255,22.9561,16.5551,16.4315,7.08036
70.788,51.8562,8.53892,29.5392,22.6186
51.7998,28.1553,11.2634,24.2292,16.1602
27.29,19.578,24.2914,22.1331,16.0813
62.688,47.4711,23.0219,17.8551,-1.87835
114.242,14.7925,7.51207,30.2963,19.6162
46.8701,40.511,14.3787,19.9765,2.27284
44.7257,34.2702,14.4451,22.4349,15.7723
79.2179,18.9254,10.0206,10.9473,9.18501
89.1894,69.5695,36.7172,21.917,15.789
102.113,27.408,9.19125,32.6239,8.70716
63.2345,53.2284,19.0466,27.7437,4.15424
39.9931,47.3264,28.0004,30.299,15.5079
54.7743,49.6342,17.6114,18.9876,10.3087
111.613,50.341,14.0809,23.9378,0.0815217
40.7965,43.6406,34.7613,7.81302,12.3777
13.3302,8.21974,27.0368,13.9319,-1.54106
145.203,4.39619,1.74779,24.5386,16.9131
127.866,4.64458,1.71532,14.2348,2.43847
109.859,28.0442,13.998,15.5257,9.1635
143.108,21.2583,2.8848,28.308,14.975
95.0977,123.692,21.769,32.9385,2.68967
62.926,24.3706,15.8978,29.9128,21.2947
135.461,25.9572,8.95058,28.6051,4.01281
48.4307,5.56743,0.914689,20.9513,6.51193
33.1415,33.6455,21.0035,14.9095,2.45907
45.3681,35.432,12.4809,20.5259,10.8351
47.3785,43.5058,20.27,9.47587,22.2815
60.4617,13.1912,25.4216,10.5159,0.0340695
29.3963,26.1955,19.5384,9.81109,3.94118
150.251,5.08867,0.6388,24.2876,20.7542
100.863,36.0654,14.9222,20.6445,15.3056
82.6973,7.82196,6.48655,15.5611,0.287522
96.4035,19.4606,6.79969,29.3425,18.6577
79.4419,14.2332,3.09651,34.3334,3.993
22.051,15.5209,15.7202,3.27876,-3.31251
31.3806,19.1656,28.1738,21.3082,13.8175
19.0246,58.076,29.8781,10.4285,0.406829
73.1245,10.9174,10.9897,14.273,20.942
37.5336,41.9837,43.3201,15.4238,-2.59678
10.6256,18.0346,32.6015,9.69776,9.52711
55.1224,33.662,19.5922,24.7253,9.66552
108.981,25.1917,3.91659,22.5825,16.8059
57.8724,34.7477,9.86447,16.5028,12.406
89.9724,28.5749,8.5362,29.5667,-1.22546
64.8322,23.2393,3.2644,12.1333,0.226532
105.388,7.24254,9.84732,26.2274,15.1817
70.688,15.1975,8.70673,24.9396,-1.48292
59.5311,20.1428,11.6496,25.6407,-0.693421
35.5615,19.8376,37.349,9.79686,14.388
23.6124,23.3288,42.3279,28.7183,10.0327
113.512,17.7763,13.8203,23.7034,14.1677
100.118,8.10015,9.46972,22.5674,7.15223
83.5822,47.2715,29.5679,36.8672,5.63383
132.169,20.032,3.38425,24.6476,2.91284
87.5202,76.6208,5.31363,27.4111,5.00279
88.5199,36.3088,8.83283,20.5221,18.0237
92.5805,16.7573,26.3578,16.8628,32.3038
98.1729,22.7906,13.4467,28.3029,20.276
45.6843,40.5498,11.971,33.615,6.33096
29.6904,38.2119,13.4115,16.5046,7.80486
27.9892,88.0423,37.8739,13.9579,4.53821
95.0131,23.4031,19.5074,28.4293,8.03438
125.547,31.5221,14.4987,32.2144,11.5603
60.9458,66.4238,14.5488,14.5083,10.1178
62.4916,9.61176,29.1389,33.8754,21.0207
26.8097,26.0771,29.2924,13.7933,2.69372
100.963,17.3444,5.50099,25.9778,14.5568
40.7052,11.527,23.3884,15.2452,14.6214
105.748,27.3568,13.7,32.4028,20.8997
40.1911,9.20826,6.01397,9.2449,11.6115
38.3494,29.2678,50.4508,10.5462,11.3009
64.0689,11.9394,1.5605,24.4708,2.12816
16.3778,19.0429,62.4026,15.8235,5.07093
61.2787,20.817,9.67371,32.2861,17.543
63.3555,20.3275,37.0148,22.1118,18.2777
61.8991,96.074,13.623,28.7301,8.35173
40.6446,50.4429,1.9666,16.3448,7.00562
103.421,19.3341,3.50512,26.3743,2.57356
65.5525,28.93,11.619,26.1991,1.3236
101.122,52.3976,2.95779,27.3489,8.68011
110.328,36.7673,21.3045,37.4979,2.86852
33.7588,14.4047,23.7183,14.6488,6.44485
40.0994,64.8655,17.7795,14.8539,6.44679
104.807,20.1601,10.1995,22.9954,8.22275
61.7749,13.4236,27.4998,29.5773,11.9619
111.176,17.1054,9.55712,26.654,8.09662
59.7323,21.1677,2.74613,22.3305,5.77911
40.0273,33.7491,2.70725,6.6983,0.289074
163.922,26.3902,5.74171,33.1862,28.6329
61.7143,13.325,9.50768,22.7668,7.04877
122.488,84.0876,3.64499,33.3851,5.27722
90.4538,27.5743,19.463,28.7615,30.962
53.1439,63.3307,10.8634,24.2228,3.70672
50.4005,18.1817,14.938,13.5952,2.10957
43.8767,22.5845,33.9957,10.3021,9.83813
89.4292,91.9541,6.89316,29.0905,4.64533
120.518,14.3934,3.30634,39.364,13.6255
90.2503,63.6393,18.6117,27.8707,10.8874
64.1204,8.2221,5.35769,21.8,14.1341
49.5745,28.9213,38.4922,20.0701,0.577768
67.0219,18.8624,18.4556,11.1903,5.20551
39.0138,14.5064,6.02833,10.904,11.6429
42.3591,40.0765,27.1632,18.706,18.9335
81.1187,27.6742,4.3089,18.8989,6.68883
70.6616,36.9774,15.7963,25.1291,8.32983
66.0099,36.5808,22.7311,19.1423,23.1767
23.7798,43.2471,47.8034,23.8197,18.0312
109.858,5.9907,1.76775,32.1279,7.28902
29.6889,7.89814,11.4999,14.7503,3.44591
128.268,15.2443,10.1283,31.2261,5.48383
124.215,8.88992,16.9626,20.3914,4.90788
78.1135,65.4312,8.82282,24.7408,17.4485
70.7262,7.37805,5.35634,10.5948,12.474
73.5102,35.9293,33.7017,26.7787,9.90792
55.2778,24.0355,20.5005,16.9298,5.66519
77.425,6.98834,12.2356,13.4674,2.63467
20.8083,13.1818,38.6984,8.45619,2.41183
68.1585,26.3681,25.434,19.7875,34.061
55.7306,42.6427,20.5244,13.3458,9.09257
49.6727,36.4165,18.1209,13.3732,15.0844
86.6262,13.3974,0.654871,21.9118,20.9491
153.366,33.814,4.51792,31.7411,3.04442
75.9831,42.2662,16.7889,33.9778,6.92205
86.8479,32.1859,3.46155,8.81088,3.45861
117.474,14.3008,7.03782,32.7677,25.5047
68.9378,15.1669,23.3878,40.5917,16.2673
89.1172,72.096,4.18273,24.1135,18.207
90.8177,45.089,5.29089,32.7575,24.9124
43.3694,64.9662,20.6325,23.3734,25.7036
33.1036,17.9045,3.56664,14.5128,3.53607
52.1528,39.3451,13.9389,26.7046,6.56098
56.6989,9.43783,19.6133,15.6378,26.1896
23.6828,6.80541,13.2239,12.6516,2.17931
45.7622,19.4076,37.5132,23.4276,-1.26648
23.6162,11.7225,22.1589,20.3146,-5.35848
94.8732,19.5867,2.80356,26.9854,18.3639
56.3925,44.3998,5.33468,23.0212,9.67961
44.0858,58.2854,42.1229,15.1586,19.4647
33.6955,45.9749,38.1134,16.5718,9.67322
71.8146,40.4265,9.766,23.6909,22.1831
94.7749,36.5231,19.1595,31.2119,20.2439
39.7008,13.7707,13.2521,10.064,36.858
111.979,137.792,10.1045,33.8756,12.1816
61.2944,13.9032,15.3291,11.2427,-1.31204
43.691,51.1648,26.4156,21.8826,3.35965
100.416,33.3373,7.77848,26.7962,16.7515
24.3653,21.5293,28.4758,11.1894,22.2907
70.7993,30.093,5.41974,20.3145,17.1566
39.2381,17.879,13.4639,21.2674,6.12176
28.7552,41.3347,25.793,15.4528,-6.68867
45.0668,24.1758,10.2789,25.6378,5.56625
65.5207,7.19333,30.9733,12.6481,17.9828
105.092,21.884,0.948504,26.4031,14.1563
81.0202,22.3731,11.4322,22.9251,29.2798
54.1402,46.1732,22.4636,24.3787,9.2179
85.775,6.45141,43.32,30.7273,5.99293
95.3284,92.0025,9.41297,26.0219,5.36044
84.952,7.77108,2.97795,18.6942,22.7572
50.4898,69.3465,26.7892,22.2752,10.1799
124.477,47.8942,7.64777,28.8941,19.93
116.68,28.3586,16.5791,26.2776,38.8276
20.6757,9.84568,38.6192,25.2926,5.87129
55.4945,17.8029,25.261,23.2713,17.3128
47.5526,12.1403,13.6377,19.5979,20.0028
36.6203,25.7352,45.8794,17.268,7.20045
49.7937,91.2918,25.5718,19.8383,5.7109
54.7804,18.2211,17.9535,18.0489,16.9472
74.6352,16.8838,19.8781,21.5231,1.00467
95.861,47.978,11.659,28.4741,6.34795
48.6907,16.0644,42.649,22.6504,6.47481
62.718,67.6317,22.3022,17.767,-1.25993
49.3151,2.2805,16.9648,13.0244,9.87114
72.7536,46.2348,9.49633,30.6447,20.1696
77.4078,26.5457,8.02015,18.0288,4.52152
87.3209,34.0209,11.7647,13.72,6.32813
16.5455,6.85374,46.6392,19.9592,3.12009
50.894,9.99378,9.05155,25.5649,10.5929
33.6776,22.6524,18.443,25.5385,5.4739
57.3614,53.2332,27.1246,19.3193,4.53116
78.8033,7.4068,-1.61155,13.525,4.59646
54.1217,51.3146,23.4431,19.5935,4.66492
18.4693,48.3889,30.3989,10.9763,-2.59033
101.563,20.3381,11.2035,29.5053,4.83948
66.5724,52.6483,17.0046,19.1516,8.79527
43.1498,77.244,46.2489,31.7863,13.1552
85.0569,17.2922,6.24135,26.1586,11.0746
43.2109,14.772,21.7424,5.95148,13.099
34.6037,37.5097,23.4151,20.4107,16.5295
103.292,7.20804,10.7184,16.7655,21.0089
13.1844,13.1466,45.6209,14.4266,5.16726
40.3068,35.2925,49.151,17.8085,17.0233
86.3713,15.7191,9.58372,27.3013,2.19089
46.663,36.4643,40.0512,12.0811,12.5793
89.0248,3.1046,5.62401,27.2955,4.53648
74.1303,7.53096,0.998746,8.84695,-3.09308
69.3998,31.2346,19.2651,21.2891,11.4281
72.9439,48.9773,5.43077,34.7932,0.714127
81.3068,47.5752,6.91461,23.151,5.2718
64.7823,54.3287,4.86686,35.5551,11.7102
38.5674,60.4931,28.6309,31.1968,10.0436
11.0191,28.2122,73.267,18.1347,4.58748
69.0365,26.685,24.2961,16.651,11.9845
71.0648,7.41602,-3.45771,12.3436,9.72164
33.5105,57.8397,30.5086,19.5139,1.8457
80.6641,44.9882,22.696,34.406,11.6085
63.3678,25.4182,16.1763,15.4267,10.3758
25.5483,31.1868,7.77763,11.3154,5.27161
25.7589,20.7914,17.143,3.09319,5.40917
83.0187,95.5324,13.4723,33.6634,13.7742
56.3971,38.2962,6.777,15.3667,3.39478
39.0443,5.87483,13.4322,18.7325,9.79169
8.18801,26.8184,15.5668,6.33545,10.708
89.9802,45.5318,29.5933,25.6114,4.50169
161.631,14.7354,7.884,27.1365,6.15281
42.6764,4.87551,17.0823,13.068,6.93621
124.938,14.2685,-1.27176,24.6987,17.8912
10.3624,10.1472,33.273,-0.258536,2.72495
31.7528,65.2233,41.0398,5.93003,8.14604
42.2674,30.8578,19.4026,16.7088,5.3879
52.2264,6.47814,28.9754,26.6534,18.0576
106.306,11.7482,1.04872,14.639,7.41718
36.2546,22.037,26.8537,18.6963,4.90022
60.3936,22.607,18.164,13.1028,1.60307
25.9367,57.0353,21.4064,22.3362,7.91267
17.4162,33.8628,54.3554,13.9238,7.96158
66.8156,41.0819,6.52902,24.8808,4.88512
106.173,37.8975,26.6609,23.7448,26.9587
68.6022,101.614,22.1735,28.3702,2.23076
50.1189,44.046,3.67072,13.1804,-0.140691
27.8374,71.0779,30.479,25.1152,-2.28729
43.7661,40.6742,13.1655,17.5337,5.07204
30.9963,102.233,44.5009,22.2739,5.5221
17.3467,14.589,20.4849,9.49941,8.90522
79.1183,8.34894,21.2484,26.1748,5.95677
48.5323,45.1401,21.3338,24.882,2.55708
38.2265,39.9328,15.0104,11.0569,5.55736
84.3445,12.8526,5.69412,21.2419,10.7718
107.786,16.1496,18.6419,26.2205,13.3493
68.3511,31.1222,31.3566,13.663,0.911213
92.36,5.88588,4.55264,20.4561,13.8397
36.9195,52.8543,9.45594,12.0544,-0.930294
124.48,7.09143,2.29051,29.4498,18.4459
24.7055,39.072,39.9385,15.862,1.1142
73.4493,33.5199,30.0582,27.8668,8.39112
99.4973,32.7537,16.5751,25.519,0.171728
125.155,26.4141,5.00887,13.6599,1.75462
107.096,47.4602,16.217,20.8163,3.5345
22.41,8.34866,49.2418,6.94976,6.94941
24.2009,14.0966,18.2789,9.32929,0.384183
122.596,17.7054,0.459206,26.821,1.92409
104.273,13.1605,3.71416,25.7831,5.55681
17.373,57.1184,57.1373,18.5384,-2.16716
53.1087,21.2871,28.6634,22.541,21.7517
66.3109,28.2335,28.7639,24.2128,2.18375
65.3556,64.9457,45.6753,16.9126,10.5851
35.8075,42.6152,14.4303,7.49514,-0.686806
63.8658,33.3939,49.9401,35.2126,14.8568
43.4839,24.9593,23.0824,23.8504,6.55887
41.6214,12.9229,22.2732,12.0561,4.46499
7.42326,53.6827,39.9784,10.7469,1.02119
29.7369,4.81957,8.30519,18.971,0.319863
146.587,104.314,10.5081,33.5187,11.6566
102.463,48.4499,9.04935,12.9343,9.30468
42.2164,52.6675,50.8558,31.5679,-1.75527
88.9958,42.3313,20.6696,30.529,4.2146
32.9323,16.778,32.9969,18.2182,14.5214
30.7949,10.6561,1.64857,5.3773,6.88464
93.9839,49.1763,3.75982,31.9974,14.5347
47.7192,12.173,8.17085,12.8468,5.58035
12.9346,49.1856,50.7889,18.0774,-0.539181
7.24203,30.5937,41.4684,10.1053,10.6163
54.004,19.7882,16.2267,29.4678,7.56445
10.0933,47.6181,24.0726,17.9759,5.90519
86.6024,82.3308,31.5005,30.8752,3.59433
34.5447,11.4374,25.3834,15.4817,3.41669
41.8329,11.9026,29.9019,9.28981,8.78868
63.7206,34.8897,14.2154,20.2792,6.27905
82.6152,31.2365,4.75471,25.0401,22.3799
116.54,5.68442,9.20845,29.0962,16.6256
47.9822,48.4976,24.0393,26.7248,1.44473
60.8228,19.3609,32.9058,23.8108,16.4314
53.8181,11.3079,6.06914,14.1199,1.86716
59.9653,32.5158,9.61401,10.9071,9.84277
28.2563,16.9498,24.7725,14.2634,-1.42634
42.1028,27.0377,13.6731,13.84,0.881664
32.0476,24.1044,14.1898,23.6587,28.6293
137.758,13.0321,21.2608,32.9503,8.61471
60.8756,37.0787,20.9991,11.5577,0.993824
37.5254,32.0877,17.1416,18.0115,12.2362
40.8483,84.8291,32.6418,27.7202,17.3918
28.2301,53.664,23.2601,17.7553,16.8074
77.7197,13.0721,7.23294,24.0797,12.4616
118.774,46.3318,1.39635,30.3284,-1.47899
58.9781,34.5524,16.6097,8.74647,12.4908
41.8142,21.4977,48.9201,34.9655,7.6731
65.8921,9.81728,3.3412,32.6598,1.3354
74.013,98.7861,31.2432,16.0135,13.9201
97.0665,60.6153,14.0391,26.8925,5.52642
11.3827,23.7622,45.6378,5.27845,2.06614
68.9751,6.22918,6.53204,11.7831,8.29798
56.1737,46.7872,31.566,12.1065,9.01063
50.347,105.179,33.7058,23.6332,18.914
12.0978,39.0292,38.8197,14.8367,4.08581
100.264,24.5594,6.75969,25.56,28.238
85.5413,46.8141,16.6494,25.744,5.96076
62.2712,31.5146,21.66,16.9917,-3.24842
25.0081,37.5065,56.6875,11.6582,6.84648
50.8546,16.545,36.4131,25.277,-0.19709
74.4343,17.523,13.4521,26.7916,1.62019
13.5174,30.9431,45.0792,8.79269,12.7598
46.4741,37.9845,12.1869,17.8231,19.2218
60.434,25.6405,20.3373,22.0015,-2.16762
51.6484,77.0768,7.22981,15.1245,3.96919
87.7823,29.6084,8.51833,24.4683,15.7301
52.0272,34.6283,15.3975,22.4504,4.87746
95.6038,67.8471,27.0918,30.7496,17.8244
97.4342,52.2724,11.3988,23.0952,11.8322
38.8952,8.68821,18.4443,15.5993,32.193
55.8027,45.7109,14.7246,33.4113,12.9942
26.2987,17.9416,22.0393,9.74593,6.3349
145.385,29.4868,14.2171,24.8023,37.685
52.7493,22.3238,10.6586,20.6387,25.2201
20.6126,31.5219,36.5628,14.9415,2.19759
115.565,63.6043,8.82446,30.0839,17.1091
84.3675,6.76346,0.867523,26.0565,17.2036
9.57211,34.8213,33.7148,6.19493,-1.58276
54.3175,8.40227,9.21104,11.1134,4.59675
66.427,10.2981,15.0068,26.1381,11.3279
56.8912,29.7893,25.8219,14.6017,21.7932
85.5396,46.8275,19.9429,23.7747,14.6083
67.8164,10.297,5.60194,15.8812,2.41646
81.5079,27.9405,12.5321,19.8047,4.71831
61.2922,10.6629,13.6982,14.1748,8.59062
74.344,13.685,10.2606,25.1169,8.15487
60.4538,21.9881,13.704,18.6905,15.9486
77.9112,52.3546,9.29089,21.513,1.14597
28.9602,53.7221,48.3679,13.4211,20.0984
148.008,55.4405,6.24663,38.8915,-0.465388
70.6841,34.9505,3.12018,23.6777,11.8961
73.8812,67.7384,17.2226,27.9307,0.0925847
107.441,40.8769,16.1247,30.1648,12.2891
35.7644,104.823,40.1611,9.35395,3.53708
43.9886,34.8067,0.781226,21.781,2.55121
32.0055,46.0366,33.0889,13.7829,8.76542
53.4115,13.4244,23.6467,18.2282,18.1538
28.4714,36.9023,24.4663,7.32973,1.83988
106.616,40.1589,5.0272,39.1742,6.94338
48.346,44.0294,14.0781,21.7056,15.9104
90.1225,98.6417,54.86,29.8627,9.08077
97.6153,46.4912,6.7008,22.0094,4.80815
